"ko","pval","chisq","n","avg_fc","module","padj","lpadj","avg_lfc","lfc"
"Crebbp",3.317574353962e-10,213.374077272656,46,1.38620507495944,"cluster4turquoise",6.01881035317418e-09,8.22048934065387,0.471140705340297,0.4
"Col6a6",0.978911957778996,73.3941578007261,40,1.08647919803163,"cluster4turquoise",1,0,0.11966055262881,0.11966055262881
"Col6a5",0.0141123081235342,133.531140844996,45,1.13576477145123,"cluster4turquoise",0.08205845835343,1.08587664645865,0.18366406882046,0.18366406882046
"Col6a3",0.248837748334968,109.196167099929,42,0.887038567888638,"cluster4turquoise",0.885405153261008,0.0528579546563502,-0.172931261508684,-0.172931261508684
"Col4a4",6.80822557658919e-07,183.742713626745,50,0.738365599062496,"cluster4turquoise",8.49417418151743e-06,5.07087883761232,-0.437592756446022,-0.4
"Col22a1",0.06742499830666,121.913170023038,48,0.979256998838881,"cluster4turquoise",0.314094073383793,0.502940258192384,-0.0302405606017545,-0.0302405606017545
"Col1a2",0.0303089773439026,128.161341757993,45,1.08546957104489,"cluster4turquoise",0.157726322888335,0.802095821375173,0.118319283467607,0.118319283467607
"Col11a1",0.443247113814737,101.358540781727,39,1.10354172460963,"cluster4turquoise",1,0,0.142141178552182,0.142141178552182
"Cfh",0.000115262588030482,160.622582343369,41,1.14565848993009,"cluster4turquoise",0.00108538937062037,2.96441443584621,0.196177054294781,0.196177054294781
"Cdkn2b",0.991354782682856,69.4646508315108,39,0.996409918540761,"cluster4turquoise",1,0,-0.00518871225045498,-0.00518871225045498
"Cdkn2a",0.208111992687692,111.231357292394,44,1.14471239174424,"cluster4turquoise",0.777226563814752,0.109452364632964,0.194985167644918,0.194985167644918
"Cdh2",0.94480947774333,78.5095333555816,40,0.927598007676368,"cluster4turquoise",1,0,-0.108428373565057,-0.108428373565057
"Cdh10",0.932483451656601,79.741577725411,44,1.0591046835286,"cluster4turquoise",1,0,0.0828451945648943,0.0828451945648943
"Ccnd1",2.66737204019638e-11,222.420585151298,50,0.671303403834,"cluster4turquoise",5.3823757239677e-10,9.26902598900436,-0.57496313729126,-0.4
"Casp8",0.00464035186645013,140.624144588413,47,1.15846546832369,"cluster4turquoise",0.030948721132901,1.50935729224643,0.212215040818485,0.212215040818485
"Cacna1e",0.991905827323671,69.1977682209433,40,0.947708913600854,"cluster4turquoise",1,0,-0.07748408786408,-0.07748408786408
"Aspm",0.328557763472714,105.719349781672,42,0.97766741601463,"cluster4turquoise",1,0,-0.0325843238504512,-0.0325843238504512
"Apob",0.837158912036675,86.1246938711013,45,0.919574299231885,"cluster4turquoise",1,0,-0.120961949502045,-0.120961949502045
"Ano1",3.97004092551216e-146,988.58011336804,50,1.62477687122056,"cluster4turquoise",3.14030237208012e-143,20,0.700241608057333,0.4
"Ank2",0.495043107801005,99.5092697567693,44,1.14964048070229,"cluster4turquoise",1,0,0.201182767430014,0.201182767430014
"Akap9",0.992489553639256,68.8978840294714,41,1.09435478163295,"cluster4turquoise",1,0,0.130080524899991,0.130080524899991
"Ahnak",5.29515979392949e-11,219.988078638558,41,1.25446636223418,"cluster4turquoise",1.03164320123109e-09,8.98647047957847,0.327073786260379,0.327073786260379
"Ahnak2",0.00124486933305184,148.243558379597,47,0.876874762396658,"cluster4turquoise",0.00954158568259694,2.02037944542418,-0.189557287076234,-0.189557287076234
"Aff3",0.356091894645955,104.622283671921,43,1.07272520048238,"cluster4turquoise",1,0,0.101280548902991,0.101280548902991
"Adgrv1",0.834974437011788,86.2378675052137,40,0.943447771900803,"cluster4turquoise",1,0,-0.0839854406602516,-0.0839854406602516
"Adgrl3",3.16738736670691e-40,416.498282319143,48,1.44885262538313,"cluster4turquoise",2.60979521569288e-38,20,0.53491085407909,0.4
"Adgrl2",0.507969123906413,99.0529781398958,41,0.889864907795873,"cluster4turquoise",1,0,-0.168341760657824,-0.168341760657824
"Adgrb3",0.055759061692322,123.470765524708,45,0.90164490556769,"cluster4turquoise",0.266015788894009,0.575092585827406,-0.149368725532387,-0.149368725532387
"Abca13",0.495707016412797,99.4857991425186,40,1.04346005946855,"cluster4turquoise",1,0,0.0613753795016405,0.0613753795016405
"Zmat3",0.000742877894821195,71.8485540883381,19,0.787678970232478,"cluster3blue",0.00607041750830129,2.21678143819726,-0.344320336299684,-0.344320336299684
"Zfp831",3.83111681170224e-07,97.6052454614263,19,0.838962412432778,"cluster3blue",4.98423256259288e-06,5.30240170184359,-0.253321919039394,-0.253321919039394
"Zfp804b",1.62661362189212e-05,85.4946569968945,16,0.782218499521401,"cluster3blue",0.000171097257302749,3.7667569521645,-0.354356438575924,-0.354356438575924
"Zfp78",0.998710521270234,16.9906127769701,11,1.00694326142615,"cluster3blue",1,0,0.00998239360757764,0.00998239360757764
"Zfp469",0.000292226532043373,75.3505198120581,18,0.799359476729586,"cluster3blue",0.00257406666866713,2.58938020900145,-0.323083657234226,-0.323083657234226
"Zfhx4",0.00882599331366274,61.7176882555606,15,1.12257998008469,"cluster3blue",0.0544567918183091,1.26394794758375,0.166818235844808,0.166818235844808
"Xirp2",5.02402701274313e-15,148.723618140003,18,0.787780312891886,"cluster3blue",1.4503669222919e-13,12.8385221135112,-0.344134731309537,-0.344134731309537
"Vps13b",1.64145386449995e-92,552.387548314655,19,0.61872721345958,"cluster3blue",3.24597501704865e-90,20,-0.69262460552969,-0.4
"Vcan",0.999323589645654,16.0542520592632,12,1.0279756011887,"cluster3blue",1,0,0.0398060228374335,0.0398060228374335
"Ush2a",0.10659860754658,49.1317350336466,18,0.923393379466252,"cluster3blue",0.457264092024647,0.339832901501109,-0.114982706278995,-0.114982706278995
"Unc13c",0.52116840459601,36.8792821156617,18,0.979375160697059,"cluster3blue",1,0,-0.0300664885829809,-0.0300664885829809
"Ttn",1.02034832854114e-40,290.91326346247,17,1.23315661861573,"cluster3blue",8.58612263697919e-39,20,0.302356042685519,0.302356042685519
"Trp53",0.00238086810926677,67.2614542912203,16,0.862360588731579,"cluster3blue",0.0170937637447811,1.76716230277813,-0.213636848778331,-0.213636848778331
"Tpcn2",0.00628994498921639,63.1984176444763,15,0.811521109054201,"cluster3blue",0.0407881102864071,1.38946641508489,-0.301299472656652,-0.301299472656652
"Tnxb",0.000162994898962551,77.4777601462344,16,1.05244455962806,"cluster3blue",0.00151325076384246,2.82008909819685,0.0737442374186967,0.0737442374186967
"Tnni3k",0.00225977596411252,67.4730566393615,17,0.759718963238982,"cluster3blue",0.0163091495220164,1.78756868565044,-0.396462262284671,-0.396462262284671
"Thsd7a",0.899891762971966,27.3472589601419,13,0.945560706279347,"cluster3blue",1,0,-0.0807580107612873,-0.0807580107612873
"Tet1",0.00537652314955805,63.8721299674054,19,0.806134045560822,"cluster3blue",0.0353812796281233,1.45122646409495,-0.310908342006843,-0.310908342006843
"Tenm1",0.0809224039028659,50.7421673992912,17,0.828779799523764,"cluster3blue",0.367027646142012,0.435301221538874,-0.270939255330621,-0.270939255330621
"Syne2",0.845656023715727,29.2278480906301,17,0.986300970137554,"cluster3blue",1,0,-0.0199001421292331,-0.0199001421292331
"Syne1",0.527833115747578,36.7362308631527,16,0.907661166822131,"cluster3blue",1,0,-0.139774260119626,-0.139774260119626
"Spta1",5.17193088497518e-20,178.077386926754,19,0.680599031466804,"cluster3blue",2.06616026768453e-18,17.6848359942049,-0.555122996624454,-0.4
"Sphkap",0.000791054267528544,71.607654979194,15,1.14642228698463,"cluster3blue",0.00639799514943843,2.19395609350682,0.197138561650639,0.197138561650639
"Spag17",2.33046064672741e-05,84.2784205774866,18,0.825448648550568,"cluster3blue",0.000241915271858449,3.61633671421564,-0.276749627520846,-0.276749627520846
"Sox2",0.893319228277282,27.6036221724315,17,0.871341835879495,"cluster3blue",1,0,-0.198689281713288,-0.198689281713288
"Slit2",0.000694911296011244,72.1037100931413,18,0.853619030378377,"cluster3blue",0.00574973676929806,2.24035203744222,-0.228335755268522,-0.228335755268522
"Sis",0.000224563126334997,76.315796420552,18,0.771369649599304,"cluster3blue",0.0020214465877031,2.69433772945881,-0.374505712252258,-0.374505712252258
"Shank2",0.00362519350035247,65.5334744342997,15,1.03819358281488,"cluster3blue",0.0247200694722311,1.60695031305878,0.0540754754182147,0.0540754754182147
"Scn9a",0.00087923245588601,71.2009253586613,17,0.832218388161387,"cluster3blue",0.00699670897993797,2.15510618969162,-0.264965929292285,-0.264965929292285
"Ryr3",0.165360489069927,46.3692495774891,16,0.902462978771927,"cluster3blue",0.64748805968941,0.188768235986193,-0.148060344535914,-0.148060344535914
"Ryr2",0.591989350752347,35.3638175982763,15,1.09097280566761,"cluster3blue",1,0,0.125615140508954,0.125615140508954
"Ryr1",4.75592378791543e-07,96.9304698180822,19,0.796886733005935,"cluster3blue",6.06763825200178e-06,5.21698031942166,-0.327553416271814,-0.327553416271814
"Runx1t1",2.31994355556775e-07,99.1611185457859,17,0.826862056382158,"cluster3blue",3.11029720754931e-06,5.50719810954825,-0.274281427126498,-0.274281427126498
"Rp1",0.0117654375673549,60.4303411143468,16,1.30274991403528,"cluster3blue",0.0705034933013465,1.15178936408785,0.381560159570172,0.381560159570172
"Ros1",2.11176224251838e-07,99.451317564924,17,1.26801044765998,"cluster3blue",2.85123226873896e-06,5.54496740250013,0.342566632484533,0.342566632484533
"Reln",0.275398186924401,42.7224413442203,16,0.909366507054441,"cluster3blue",0.948216855255037,0.0230923290432248,-0.137066225834921,-0.137066225834921
"Ptprd",0.449654012229208,38.4379263088863,15,1.04364318752474,"cluster3blue",1,0,0.0616285513938988,0.0616285513938988
"Prkdc",0.663042797731524,33.8217134100222,17,0.895274040522802,"cluster3blue",1,0,-0.159598740568198,-0.159598740568198
"Prex2",1.47136899895427e-07,100.562534594191,17,0.81674022446821,"cluster3blue",2.0276182546565e-06,5.69301380747581,-0.292050812681183,-0.292050812681183
"Ppfia1",0.56855212595623,35.8652225116372,19,0.878619073713499,"cluster3blue",1,0,-0.186690276024423,-0.186690276024423
"Plec",8.29584012374533e-06,87.742868123303,18,0.753016178532202,"cluster3blue",9.06354908547314e-05,4.04270170889952,-0.409247233393295,-0.4
"Pkhd1",0.0174620884915835,58.6098889277265,19,0.898924698825538,"cluster3blue",0.0996573737145926,1.00149056204043,-0.153727825845061,-0.153727825845061
"Pkhd1l1",2.94780728163673e-07,98.4198128475681,17,0.857135682300781,"cluster3blue",3.91227442915211e-06,5.40757068893396,-0.222404497680921,-0.222404497680921
"Pik3cg",0.000167798278798379,77.372986775458,19,0.781502180183667,"cluster3blue",0.00155419717247679,2.80849388547934,-0.355678196920544,-0.355678196920544
"Pik3ca",0.657707617017348,33.9394802298754,17,1.20560893783009,"cluster3blue",1,0,0.269762017565417,0.269762017565417
"Peg3",0.502388342782003,37.2838212561961,16,0.977243886278051,"cluster3blue",1,0,-0.0332094409690385,-0.0332094409690385
"Pclo",0.857551506623352,28.8534851048049,14,0.957809331249567,"cluster3blue",1,0,-0.0621896041016091,-0.0621896041016091
"Pcdh15",0.455907042651445,38.2992272321272,10,1.09119469629217,"cluster3blue",1,0,0.125908537330674,0.125908537330674
"Pcdh11x",0.000317163016532281,75.0484332636068,15,0.821217375564651,"cluster3blue",0.00277517639465746,2.55670940721097,-0.284163942141579,-0.284163942141579
"Pappa2",0.291501640830514,42.2751789591975,15,1.01749681652338,"cluster3blue",0.991306095859572,0.00379222319720786,0.0250242806899376,0.0250242806899376
"Pak7",0.00244994081499701,67.145258265597,18,0.836533426260837,"cluster3blue",0.0174901009446086,1.7572076839713,-0.257504906163167,-0.257504906163167
"P3h2",0.6423406082973,34.276438785875,16,0.959493739200477,"cluster3blue",1,0,-0.0596547021758189,-0.0596547021758189
"Oraov1",0.0376927024375977,54.8511012690122,18,1.12537586677035,"cluster3blue",0.189903997631464,0.721465892919583,0.170406930829017,0.170406930829017
"Obscn",0.461704953185372,38.1711378229088,16,0.930603030200585,"cluster3blue",1,0,-0.103762210125923,-0.103762210125923
"Nsd1",1.06729731427607e-05,86.9058985955233,18,0.679853161989625,"cluster3blue",0.000114394603738803,3.94159446174698,-0.556704915208388,-0.4
"Notch2",4.66364146978819e-53,354.843122518277,17,1.18616334831585,"cluster3blue",5.12352833694786e-51,20,0.246302699241255,0.246302699241255
"Notch1",0.885434813174817,27.8985491639245,8,0.943944297866442,"cluster3blue",1,0,-0.0832263661931064,-0.0832263661931064
"Neb",0.339788888402532,41.013758948378,16,1.04619159106273,"cluster3blue",1,0,0.0651470792760769,0.0651470792760769
"Nav3",0.51677087274918,36.973802011734,14,0.962906384176861,"cluster3blue",1,0,-0.0545325519057988,-0.0545325519057988
"Myh8",0.654865647136037,34.0020397662821,15,0.919090472999,"cluster3blue",1,0,-0.12172121104171,-0.12172121104171
"Myh2",0.000803869576693143,71.5459331208955,12,1.09180815145398,"cluster3blue",0.00648837586902323,2.18786399956224,0.126719373417274,0.126719373417274
"Myh1",5.56779412301928e-89,534.981039831666,19,1.23723008645551,"cluster3blue",1.00093753438824e-86,20,0.307113821834675,0.307113821834675
"Muc5b",5.90034083209723e-19,171.96976754845,19,0.720519668472551,"cluster3blue",2.14090348540776e-17,16.6694029107997,-0.47289028180793,-0.4
"Muc4",2.79916876979691e-06,91.297376859594,19,0.789422308030176,"cluster3blue",3.23705043407801e-05,4.48985053412503,-0.341130806426845,-0.341130806426845
"Muc3",0.976780902362832,22.684860613986,15,1.03796171699008,"cluster3blue",1,0,0.053753233939455,0.053753233939455
"Muc2",0.449289797916616,38.4460234985341,13,1.05778917458737,"cluster3blue",1,0,0.0810521160288207,0.0810521160288207
"Muc16",3.57748293198419e-20,178.997592187935,19,0.754623427177201,"cluster3blue",1.44376989755076e-18,17.8405020174222,-0.406171205781305,-0.4
"Mroh2b",0.200635119290267,45.0541264828571,18,1.07144944502742,"cluster3blue",0.753572551560311,0.122874928849725,0.0995637798988407,0.0995637798988407
"Mgam",0.00298892903408627,66.3320107077198,16,0.840564897921218,"cluster3blue",0.0207389725084407,1.68321276409781,-0.2505688842366,-0.2505688842366
"Mdn1",0.850274638241644,29.0844778182023,16,1.11642085048817,"cluster3blue",1,0,0.158880973815241,0.158880973815241
"Magi2",0.0350742663778424,55.2167040376749,17,1.1697082059687,"cluster3blue",0.179223157008226,0.746605876866173,0.226148681684864,0.226148681684864
"Macf1",0.685061219365647,33.3306097938484,16,1.11974156631142,"cluster3blue",1,0,0.16316580011948,0.16316580011948
"Lrp2",0.00063883369982277,72.4242789610767,19,0.88095401895162,"cluster3blue",0.00533035291729759,2.27324403582129,-0.182861374676577,-0.182861374676577
"Lrp1",8.68651134768048e-08,102.172132259441,18,0.743879615162542,"cluster3blue",1.23579684820418e-06,5.90805291675154,-0.426858931431438,-0.4
"Lrp1b",0.0891243289491219,50.1872306747066,18,0.819174631220918,"cluster3blue",0.394280448538901,0.404194758057875,-0.287757057257564,-0.287757057257564
"Lama5",0.999668477530965,15.1126044869349,14,1.04628768852485,"cluster3blue",1,0,0.0652795912999671,0.0652795912999671
"Lama2",0.356994290838846,40.5878226933383,18,0.94788234360391,"cluster3blue",1,0,-0.0772200999340892,-0.0772200999340892
"Kmt2d",0.561318357868248,36.0198003329853,17,0.91256054079998,"cluster3blue",1,0,-0.132007822018705,-0.132007822018705
"Kmt2c",8.2842446413525e-19,171.114051509908,18,0.758148708188157,"cluster3blue",2.97856250514083e-17,16.5259932817988,-0.399447239204015,-0.399447239204015
"Kdr",0.713639686683324,32.6781054909159,14,0.947167373765026,"cluster3blue",1,0,-0.0783087083019125,-0.0783087083019125
"Huwe1",0.563702741377182,35.9688504187203,17,1.10926268948495,"cluster3blue",1,0,0.149601057059232,0.149601057059232
"Hras",0.759757044717404,31.5747363963883,17,0.865491266179834,"cluster3blue",1,0,-0.208408833704018,-0.208408833704018
"Hmcn1",0.000326813608819721,74.9376170299194,18,1.23270322058515,"cluster3blue",0.00284702163630396,2.54560923236421,0.301825505558274,0.301825505558274
"Herc2",7.44467489212151e-08,102.640902683453,17,0.796155525257748,"cluster3blue",1.06294906853215e-06,5.97348754430583,-0.328877812860518,-0.328877812860518
"Fmn2",0.902124730487914,27.2577613319434,15,0.895805765363079,"cluster3blue",1,0,-0.158742143547562,-0.158742143547562
"Flg",0.262787051077518,43.0839933136591,14,0.874592042345341,"cluster3blue",0.920312927338074,0.0360644775364535,-0.193317873064563,-0.193317873064563
"Fgf4",1.96620575829387e-05,84.8547320467039,17,1.16569161162957,"cluster3blue",0.000204640625632954,3.68900814512635,0.221186168282057,0.221186168282057
"Fgf3",2.92654200973409e-92,551.150681305824,17,1.27684141810214,"cluster3blue",5.51165411833254e-90,20,0.352579355483526,0.352579355483526
"Fgf15",1.42598316212609e-05,85.9371269094948,18,0.796830623039692,"cluster3blue",0.000151606543177653,3.81928205461012,-0.327655002126758,-0.327655002126758
"Fbxw7",5.36857103624951e-05,81.409511316983,18,0.745872835211399,"cluster3blue",0.000533484885637357,3.27287788022691,-0.422998410315917,-0.4
"Fat4",3.1082497257091e-12,131.525744750555,19,0.753397731110543,"cluster3blue",6.86766908669244e-11,10.1631906391497,-0.408516406333271,-0.4
"Fat3",4.338521079504e-11,124.246026427531,18,0.86874772456792,"cluster3blue",8.49448062843482e-10,9.07086316972022,-0.202990800879108,-0.202990800879108
"Fat2",0.00223994295598507,67.5087302009758,18,0.91843445155922,"cluster3blue",0.0162549988824237,1.7890130560268,-0.122751334666645,-0.122751334666645
"Fat1",1.0966217458491e-111,646.326439932539,16,1.09267814581003,"cluster3blue",3.61428250402767e-109,20,0.127868510045885,0.127868510045885
"Fam135b",0.00914083356326016,61.5623020328911,15,0.879800356998181,"cluster3blue",0.0560496073530138,1.25142742544219,-0.184751908234233,-0.184751908234233
"Fadd",0.0621479919687018,52.2144604787838,18,0.807102862786723,"cluster3blue",0.291918418332798,0.534738502723701,-0.309175542604435,-0.309175542604435
"Erich3",0.00031930663640523,75.0235410930385,17,0.824283386099957,"cluster3blue",0.00278776544587789,2.55474376925629,-0.278787678068566,-0.278787678068566
"Erbb4",0.312020039331328,41.7258963813789,13,0.88784055837488,"cluster3blue",1,0,-0.171627479455062,-0.171627479455062
"Epha7",0.434901634259058,38.7676478325062,16,0.871603399568172,"cluster3blue",1,0,-0.198256271390659,-0.198256271390659
"Epha5",0.953311825785798,24.6684165542055,12,0.960059530607493,"cluster3blue",1,0,-0.0588042287937488,-0.0588042287937488
"Ep300",2.70976130337826e-11,125.557302884133,17,0.729748385047179,"cluster3blue",5.44015530703605e-10,9.26438870176763,-0.454528981879249,-0.4
"Dst",0.906535650930305,27.0770864254418,14,0.987972807727161,"cluster3blue",1,0,-0.0174567602606502,-0.0174567602606502
"Dscam",0.187486421397477,45.5232476743984,17,0.883385486198249,"cluster3blue",0.71505187717167,0.145662448895288,-0.178884965431893,-0.178884965431893
"Dnah9",0.896958201606047,27.4629454454847,14,0.998672427458443,"cluster3blue",1,0,-0.001916554786552,-0.001916554786552
"Dnah8",0.0911495451435183,50.0566980141276,18,0.797185388864427,"cluster3blue",0.400551612269572,0.397341515835183,-0.327012826765093,-0.327012826765093
"Dnah7a",0.00415828926553478,64.9599764768076,17,0.826858193807999,"cluster3blue",0.0281128787097266,1.55109468111837,-0.274288166496817,-0.274288166496817
"Dnah6",0.898744072248422,27.3927691291298,16,1.03989342072422,"cluster3blue",1,0,0.0564356732972219,0.0564356732972219
"Dnah5",0.00885162648217875,61.7048476876265,19,0.898290839992188,"cluster3blue",0.0545298796526744,1.2633654607991,-0.154745472325033,-0.154745472325033
"Dnah3",0.0160746527210733,58.9969595881412,19,0.7968211991372,"cluster3blue",0.0922717728764075,1.03493113493184,-0.32767206459574,-0.32767206459574
"Dnah17",0.0479827841811998,53.6008614119049,17,1.06796699525079,"cluster3blue",0.231676689314131,0.635117661555449,0.0948670622653845,0.0948670622653845
"Dnah11",0.0366367067089572,54.9957779042849,15,0.948113092532371,"cluster3blue",0.186005359478724,0.730474542026696,-0.0768689383963772,-0.0768689383963772
"Dnah10",0.0198485969485345,58.0049215105042,18,0.894955668063464,"cluster3blue",0.111191502735771,0.953928400307645,-0.1601118751351,-0.1601118751351
"Dmd",0.496615963708198,37.4086913753879,17,1.0054057983467,"cluster3blue",1,0,0.00777791443824675,0.00777791443824675
"Dgkb",5.1068572770945e-18,166.508453440975,18,0.632919652323327,"cluster3blue",1.75631482877467e-16,15.7553976318558,-0.659905730387113,-0.4
"D630045J12Rik",0.000973856076301693,70.8056457890742,19,0.858263240165481,"cluster3blue",0.00767251151747649,2.11506245096095,-0.220507886516374,-0.220507886516374
"Cubn",0.942512696150758,25.3362666294774,18,1.01164799225397,"cluster3blue",1,0,0.016707384723971,0.016707384723971
"Cttn",0.454256010855853,38.3357915257959,15,0.894492030301535,"cluster3blue",1,0,-0.160859466601989,-0.160859466601989
"Csmd3",0.0710339521604624,51.4769420999589,18,0.936707827292863,"cluster3blue",0.328583954145765,0.483353648436257,-0.0943289742679155,-0.0943289742679155
"Csmd2",0.636310806992161,34.407848375813,17,0.938446547652761,"cluster3blue",1,0,-0.0916535209898983,-0.0916535209898983
"Csmd1",5.25798346028645e-05,81.481903758336,16,0.823706084767355,"cluster3blue",0.000523811702403852,3.28082480329023,-0.279798448851313,-0.279798448851313
"Crebbp",2.2814522787735e-16,156.774276613798,19,0.651723572851163,"cluster3blue",7.04933106449156e-15,14.1518520927651,-0.617667916688581,-0.4
"Col6a6",2.74920917136481e-23,196.689553981457,19,0.743157982761849,"cluster3blue",1.29441931818427e-21,20,-0.428259159063883,-0.4
"Col6a5",0.0494978250156679,53.4369243831993,18,0.867090558669015,"cluster3blue",0.238155593597283,0.623139213690894,-0.205745418948888,-0.205745418948888
"Col6a3",6.79489090510029e-15,147.930529175014,17,1.211931496612,"cluster3blue",1.91955668069083e-13,12.716799059505,0.277308154016128,0.277308154016128
"Col4a4",0.0477156210769081,53.6302326233252,15,0.948173808773543,"cluster3blue",0.230703277945197,0.636946234766303,-0.0767765525659314,-0.0767765525659314
"Col22a1",0.13675554638235,47.5981987312019,14,0.836223569615922,"cluster3blue",0.554736600966351,0.255913178860088,-0.258039387443136,-0.258039387443136
"Col1a2",4.83137114522695e-09,110.788672925488,19,0.732095961710988,"cluster3blue",7.64322915174903e-08,7.11672311963153,-0.449895328330626,-0.4
"Col11a1",0.522343074883528,36.854052401814,18,0.877609716314823,"cluster3blue",1,0,-0.18834859649173,-0.18834859649173
"Cfh",0.929291126017856,26.0439296917987,14,1.1293477966799,"cluster3blue",1,0,0.175489850393537,0.175489850393537
"Cdkn2b",0.0120433533146768,60.3244491767475,17,0.8271417111229,"cluster3blue",0.07195084948572,1.14296407421128,-0.273793572722053,-0.273793572722053
"Cdkn2a",0.00344975497627084,65.7396190141165,19,0.744106802722309,"cluster3blue",0.0236871196721375,1.62548774580102,-0.426418386592541,-0.4
"Cdh2",1.68550845004801e-11,126.87481711792,17,1.24622635840246,"cluster3blue",3.5458435744361e-10,9.45028042729621,0.317566136166864,0.317566136166864
"Cdh10",0.524276225009624,36.8125479143115,14,0.956168716129943,"cluster3blue",1,0,-0.0646628904384358,-0.0646628904384358
"Ccnd1",1.20323979601169e-13,140.312871368842,19,0.645622264065926,"cluster3blue",3.03109133326513e-12,11.5184009772136,-0.631237764562148,-0.4
"Casp8",0.087014552342137,50.3258247288418,16,0.862022933471605,"cluster3blue",0.387984841615729,0.411185241754357,-0.214201843246264,-0.214201843246264
"Cacna1e",0.916156415356805,26.663056807215,14,0.952383297386805,"cluster3blue",1,0,-0.0703857756110417,-0.0703857756110417
"Aspm",0.0441488258863538,54.0366481491924,17,1.18145121978654,"cluster3blue",0.217174883557872,0.663190402669527,0.240560063992358,0.240560063992358
"Apob",0.643603917598792,34.2488531057392,15,0.955684800105567,"cluster3blue",1,0,-0.0653932217714111,-0.0653932217714111
"Ano1",0.292416012616219,42.250231152674,19,1.07442724736554,"cluster3blue",0.993561279980366,0.0028053417030503,0.103567796941191,0.103567796941191
"Ank2",0.00449213694227896,64.6349495272273,18,0.867322251206124,"cluster3blue",0.030163669960464,1.52051581974476,-0.205359972445744,-0.205359972445744
"Akap9",1.59208975093904e-07,100.320570862796,19,0.749535934396475,"cluster3blue",2.17879410552385e-06,5.66178380833095,-0.415930449092007,-0.4
"Ahnak",0.0581058497888322,52.5799210689175,15,1.14867328027794,"cluster3blue",0.274890712816784,0.560839932548514,0.199968507339137,0.199968507339137
"Ahnak2",0.027291699834347,56.4667404269553,14,0.830647023691477,"cluster3blue",0.144285222229027,0.84077814730595,-0.267692548520518,-0.267692548520518
"Aff3",0.191326925676067,45.3838706158271,18,0.831233079608971,"cluster3blue",0.727594222162351,0.138110758334463,-0.266675026258567,-0.266675026258567
"Adgrv1",0.332389247974889,41.2003603855188,16,1.05639808143154,"cluster3blue",1,0,0.0791535864816021,0.0791535864816021
"Adgrl3",0.6910430048842,33.1955867110513,17,1.04030412657103,"cluster3blue",1,0,0.0570053531306822,0.0570053531306822
"Adgrl2",0.564462267633863,35.9526205835317,17,1.04954384362245,"cluster3blue",1,0,0.0697624350011963,0.0697624350011963
"Adgrb3",0.399962419546144,39.5652215925881,12,1.09896857736528,"cluster3blue",1,0,0.136150136125737,0.136150136125737
"Abca13",0.77255736947957,31.2538197144478,17,1.03712848913089,"cluster3blue",1,0,0.0525946397140661,0.0525946397140661
"Zmat3",0.000774330172936722,71.6896541374287,19,0.816850303062165,"cluster2turquoise",0.00630048799959142,2.20062581128898,-0.291856382266498,-0.291856382266498
"Zfp831",0.999002315905209,16.607791182625,13,1.13709000888496,"cluster2turquoise",1,0,0.185346458480233,0.185346458480233
"Zfp804b",2.88192655724876e-13,137.971337317921,19,0.805669921781444,"cluster2turquoise",6.9926500208091e-12,11.1553582074719,-0.311739198744933,-0.311739198744933
"Zfp78",0.013593063053384,59.7720260866788,17,0.86204979337182,"cluster2turquoise",0.079881967869441,1.09755124494915,-0.214156890798216,-0.214156890798216
"Zfp469",0.517181972197534,36.9649610865483,16,0.832152907600259,"cluster2turquoise",1,0,-0.265079447809582,-0.265079447809582
"Zfhx4",0.00665043049045091,62.9573410757209,16,0.97923433607391,"cluster2turquoise",0.0426295828034576,1.37028891757672,-0.0302739490146162,-0.0302739490146162
"Xirp2",6.95929868985928e-39,281.263350891806,19,0.817794137575361,"cluster2turquoise",5.50480526367869e-37,20,-0.290190374064254,-0.290190374064254
"Vps13b",2.77174956907552e-38,278.094811559277,19,0.786063666847601,"cluster2turquoise",2.10812875878724e-36,20,-0.347281927282038,-0.347281927282038
"Vcan",0.266597689874808,42.9736289736202,14,1.00428629834527,"cluster2turquoise",0.926105540854061,0.0333395174231801,0.0061706062639748,0.0061706062639748
"Ush2a",0.663879641127231,33.8032013043059,16,1.06714268612419,"cluster2turquoise",1,0,0.0937530897528054,0.0937530897528054
"Unc13c",0.215563622654548,44.5469727334346,19,0.850315546622169,"cluster2turquoise",0.796051129325664,0.0990590371984124,-0.233929779438598,-0.233929779438598
"Ttn",0.16715575943689,46.2976159544138,17,1.07078747993417,"cluster2turquoise",0.651973400959468,0.185770122139503,0.0986721756355145,0.0986721756355145
"Trp63",0.994280501399574,19.5469451565659,19,0.574550066361405,"cluster2turquoise",1,0,-0.79949547992,-0.4
"Trp53",2.18518706761411e-11,126.154994775776,16,0.858374218067441,"cluster2turquoise",4.52245124656234e-10,9.34462610627314,-0.220321350601921,-0.220321350601921
"Tpcn2",0.876429364721375,28.220670269595,9,0.978538726543597,"cluster2turquoise",1,0,-0.0312991469613742,-0.0312991469613742
"Tnxb",9.10737872016977e-11,122.169183669849,19,0.853063284300914,"cluster2turquoise",1.74008129653485e-09,8.75943046102102,-0.229275323378405,-0.229275323378405
"Tnni3k",0.936277017310822,25.6825669539985,14,0.952476278921902,"cluster2turquoise",1,0,-0.0702449316335081,-0.0702449316335081
