"","Atf3","Nr4a1","Ccn1","Hspa1a","Fos","Egr1","Fosb","Zfp36","Btg2","Jun","Dnajb1","Rhob","Hspa1b","Klf6","Socs3","Jund","Dusp1","Junb","Sfn","Ier2","Klf4","Gm26532","Ubc","Nfkbiz","Ppp1r15a","clones"
"Sis",2.35238892846865,1.33114649322084,3.96977427347196,2.06425595339992,22.2899568955819,16.41350585148,6.62871739063013,11.8850392950691,1.45602579075429,15.3110198685137,2.56058502059129,2.44013826138125,3.62062196498378,2.6409559165422,0.830861236929256,27.5584162461761,10.6359328047366,9.19950961492018,14.1180401503444,2.72568279775997,8.18154196089873,1.54571720677302,9.70456390796804,1.14708711489605,0.665202004342038,6.90689059560852
"Slit2",3.50605743113767,2.30264376863068,2.41243232614375,1.53020734024691,24.334533101271,14.3146145131582,7.85076005308521,13.4911892215227,1.9639726676307,16.12555969593,4.01322853797139,2.1695560341418,3.45006547733531,3.49365321966155,0.890968454794261,26.0462227368371,10.070951395971,7.99278817040428,13.8754223026006,3.88370963904786,6.84243446009819,1.77496287124185,8.78684871232343,1.1262997682721,0.810356642980566,7.20945336562895
"Sox2",3.78849553377791,3.07399043180981,3.82905811231172,2.80795761549317,26.7468857606115,20.7606873651846,8.01538095307664,16.3373167520214,3.15474249040682,19.0268930955087,4.88840856307297,3.61407780003749,4.95648311133423,3.15722662532581,1.18154352854449,32.8836440403602,13.2563641016978,9.55331347066074,16.5823769147912,5.46692094556748,6.78488238783764,1.6773417410605,11.6282182732824,1.57749430688084,0.87500510818875,8.29462074889163
"Spag17",4.75062305120756,2.75493475814589,4.0946240332561,2.90035327168753,27.8124336698633,18.217845872709,10.4266064721401,17.7875840368152,2.82394667591112,18.9910466709707,3.80036509834329,2.45054715977777,4.24959759226527,2.85849197703619,1.31894975933472,32.3029390255072,12.0655730311927,9.54937427330702,17.5003192261539,4.44853455334166,7.84161483257868,2.32654090901256,11.4548024614236,1.85498799297931,1.19907785118652,8.25738784269265
"Sphkap",8.41931826754926,5.55052190729781,3.66899195106696,1.82154226790422,32.231583902238,20.3181480005927,10.0741810549407,18.4250230674272,3.93894730076831,22.1527169550928,4.86057788523386,2.59172418222469,4.02739017957884,4.2866374927195,1.39691995311902,35.7113288434908,14.2980013961401,11.8382031430266,17.9974744455632,5.12185142511192,8.72419481058231,2.49736424500717,9.50238369609655,1.49081585004081,0.6002494596886,9.33985000288462
"Spta1",1.99124355250334,1.56172821701582,2.65410203038929,2.96749045618332,18.4745618058781,13.3487576765021,5.694500852758,9.84601439942094,1.51876718747355,10.7946924145383,2.47868442869875,1.6382377154191,4.63563939884201,2.87529443891456,0.641618545687322,23.4285143007606,8.45438202683948,7.67451945176142,12.9852027104352,3.1644727711894,6.66748979002714,1.50989648517733,9.4003652330654,1.09511671508363,0.694317010813104,8.03342300153745
"Syne1",3.73577353528273,1.84801641064154,2.99067377768661,2.79151697081603,25.3595336576376,15.022656961796,8.16381049234622,14.4939182831317,2.48798078913323,15.5954900320852,3.50805011147876,2.20050570857582,4.64385467780271,3.47123018052647,1.03425614403577,28.6293449038615,10.383561982091,9.18902535794995,16.4859084416127,4.00201357384516,9.16986675466233,1.81230391352327,11.3017828332639,1.3741126363481,0.928869858140579,7.01122725542325
"Syne2",5.57499768099308,2.77397910356303,3.71127016969692,1.73131236513138,29.9405208158849,18.6352356078856,8.99699247496095,17.8625677357349,2.60795232189005,21.2825197148448,4.50409833933807,2.98838314432758,3.76236891162928,3.11831096313621,1.50339283972276,34.3642262802216,15.0979909514377,10.293817767641,17.5295788913124,4.75074895416145,8.49161824321469,1.89062284547045,9.62050406223566,1.56732821682711,0.744360179775612,6.68650052718322
"Tenm1",3.13988429240126,1.46942723065418,3.73212171242367,2.02553545277638,25.1049050326925,15.3135446780338,6.75330240723285,14.0621742458411,1.8741293369551,16.7411028355687,2.31264388067471,2.02207376340904,3.75183559802526,3.38482967530119,1.14774212403653,30.0635473088597,10.8576680514095,9.24972503710403,16.7566453255406,4.45515067263214,7.25523521819136,1.32752991436609,12.3754973050035,1.22503736412009,1.01402017984309,7.49984588708321
"Tet1",2.64607031101007,1.82703602018466,3.99087278147078,2.73319498265292,22.3871976514895,13.9008551647853,6.29693075427621,13.7780604024209,1.58648561965805,14.202603687986,2.7507560191273,1.95148800719297,5.05481341943176,2.76000793871875,1.20126624246835,27.9239439534809,9.78502186645243,8.38431364921622,15.2444212617415,2.97568210209811,7.22372331298513,1.41271867050001,9.68217577136635,1.30008799037711,0.639393260671826,7.11894107272351
"Thsd7a",5.19417094308662,2.74059777563627,3.46909456583719,1.21944285685925,27.8835798470508,20.6203000653844,7.4608330327384,15.0543516466185,3.8553274372903,21.8611236052523,4.31432261858604,3.06637889012406,3.4601131254381,3.59400219935645,1.63602850071285,35.7722834287577,12.3983246154441,11.4064514456662,14.331847118816,4.48261128098508,7.75146649438911,2.08846370594793,8.83406089285448,1.45257363276144,0.976588867359333,7.14974711950468
"Tnni3k",2.32628203526211,1.46305952747457,2.93918502906498,1.66066263430927,20.011125731768,13.5690599834725,5.53739223965623,11.8604889395092,0.996165966799445,14.8189996490188,2.29507193291734,1.92887259917355,3.73204995113913,3.21712712698418,0.952242789446274,26.7559309716561,8.58448749941333,8.34293710628414,13.9508168483465,3.48095928192866,7.19713976761102,1.44382642880346,9.07893385883347,0.939918322876927,0.750899473295866,7.44294349584873
"Tnxb",1.8044709728866,1.64765507888955,2.50621948154773,1.67554310714014,21.4281134360838,17.388555756014,5.45689722911516,15.8895988375705,2.19662587370464,15.4432179776474,3.40507240804786,2.41474849875947,4.11429403178435,2.50943980348801,0.725225528067745,29.1243799021572,11.6951816439755,10.3509807967048,19.3963997847843,6.17828150186545,5.92270927406959,1.15438844374765,13.7837779259842,1.09911441717294,0.724433749907845,8.45121111183233
"Tpcn2",1.55687332780639,1.05571330254195,2.80241727593141,1.36249246257652,20.4967503251184,15.5631413721287,4.55390733895623,11.7420576019011,1.50189307744131,16.6365382211496,2.55836268036512,1.94370975597786,3.57041700550826,2.57699115089049,0.86241660872968,31.3116470018318,10.5667772016572,10.7188273269244,15.5922603199097,4.4294388465218,6.7495337033971,1.87687705652245,9.01449068056424,1.05715719562639,0.689112744453062,8.00562454919388
"Trp53",2.56133036804471,1.90277186551712,3.31032622424012,1.97747344271945,23.8675770805475,16.5301016657732,6.16209821938511,14.2274940978581,1.70793421386911,17.049977438971,3.20766386397041,2.41340444930653,3.88938481729676,2.58360869911439,0.942217385444663,29.7914492783419,10.8079817441405,9.60283259787449,16.8778064250262,4.18994361282185,7.3735158435336,1.58068025710043,10.0823188544215,1.18745407087722,0.760563048255446,10.0042204663182
"Trp63",0,0,11.2104254261217,0,23.2450020947799,3.03859009419629,1.51929504709815,0.996512207274539,0,7.17532312465089,0.996512207274539,0,0,0,0,17.4382898158707,3.66300366300366,4.50883166892176,24.090830100698,2.51580725437268,0,0,0.996512207274539,0.996512207274539,0,1.58496250072116
"Ttn",4.26857781375265,2.3928423333405,3.02370063180089,2.28368357308705,29.1914104801626,23.2287907988763,8.71693465850875,18.3492676933665,2.85841224872625,20.3810565807688,5.1652341301545,3.75932844992321,4.28294058485043,3.51401147321522,1.17102946753182,35.9752027657071,15.6015240411585,12.5744334822405,20.0220734376607,6.40114064339014,7.30424429464676,1.73736441947719,13.9271248519543,1.78455732610281,0.95257768237547,8.71424551766612
"Unc13c",3.79219412401819,2.50444013516732,3.6952459132807,2.06125576502168,26.7974680197309,15.4287164271142,7.80731981929917,14.0736303904271,1.89444842771428,15.8886304957344,3.2940050052459,2.82108661205305,3.97235028826223,3.19329411795117,1.03647344076249,27.2461790973402,11.7235153315676,8.92296672296585,15.1854829082304,4.40406664829045,8.40589285379262,1.93033888463071,10.2720774348671,1.38148608239872,0.808531658138362,7.29462074889163
"Ush2a",6.05713922854958,3.83469824339858,4.39537692824152,1.96800448603996,29.2120695336623,20.6961508474121,10.5517841603067,16.2031020916829,3.0638140301106,17.8459279518756,3.56448436676272,2.56947728266533,4.02492173651777,3.46534283468079,1.163930841704,31.325933821144,12.303348674018,9.76141626642853,17.4813896292806,4.64765377792659,9.30855860481525,2.0573017830304,11.4568867304247,1.74484630774544,0.973192360733775,7.49185309632967
"Vcan",4.15634526666795,2.75784673906387,3.76546778460827,2.67913350608011,26.1151833696903,18.7033097899193,8.00826717376308,15.7105696622359,2.74312834736218,17.1687549363779,4.02224783620944,2.47199783147102,5.0117728638853,2.94835483583969,1.52399351262316,29.6109600629012,12.3881724354987,10.4158042389466,17.0734997947331,4.66220204450104,6.90557199099968,1.49081775818079,11.6717516852444,1.48304657599394,0.887270267366277,8.5274770060604
"Vps13b",1.40728599879346,0.968033453232649,2.01442318548764,1.17825719353507,15.4391960785912,8.81481684553964,3.56547135392336,11.1727379983737,1.0289809304686,9.89004904964947,1.90425102717662,2.04969018171511,3.63394621600297,2.39731414853157,0.647085144102876,24.4025977245137,8.40346515260402,7.06751221310791,15.7921026130068,3.56228671649131,7.11233832343087,1.00060221784471,8.72701253002828,1.02759343409409,0.570338834386569,8.88569637333939
"Xirp2",2.57088977841892,1.67726480584771,2.44192507394782,1.36233998022917,18.1436143174864,12.7471016666141,4.94926925778369,9.73656463760097,1.76447378390948,14.1980096989889,3.02296165414799,1.95876941904957,3.12904449730537,2.53563838104957,0.880221994278388,30.1463761437652,9.27791161239711,8.04145963182929,13.0739645660574,3.05212480642889,6.93642110815476,1.65949065314144,7.47708469089918,1.17484035211366,0.608896016523009,8.76155123244448
"Zfhx4",2.71917444840796,1.80005317875204,2.58882297995284,2.16665897158918,25.7202745163241,21.9947583454508,6.53727223024902,15.4927674542313,3.35478159518675,20.1914402126341,3.80467863014458,3.46434308527308,4.29481965854393,2.61919979525772,0.930633787387793,35.1782787350795,14.2560730960492,12.5492922084321,17.2647657804262,5.60788305551756,6.64217062295499,1.70300870695663,12.0029974578709,1.3629893211667,0.696391531126582,8.75822321472672
"Zfp469",3.11235071821417,2.0755309627326,2.38605676633805,2.00577664427578,19.1268653424967,15.2869920293708,6.04372040221457,13.3950217925957,2.28511608371608,14.5033599058106,3.4639002364725,2.3918442526106,3.7219879300608,2.90988871052927,0.976029805868722,28.7685232661244,10.2280163994967,8.61154862913394,16.8203307123691,3.77577896486484,6.55458484956548,1.52746701134979,9.9804560118224,1.09023656878952,0.553669214314253,7.35755200461808
"Zfp78",4.00381833315317,3.16059016456241,3.27480185605625,2.3846881827156,32.2258545022192,20.0097940962238,9.0784809339258,19.819363536712,2.90550639459723,20.7158811666575,4.64092374272836,3.17933436371307,3.87403802031941,3.07605543192533,1.19874425921311,32.9355047392948,14.8966015841272,11.9962641942691,18.1776434684414,5.8678387960637,9.40077789554359,1.78153940107312,12.1246285221123,1.72758056322983,0.80862118486922,8.02790599656988
"Zfp804b",3.19757357049891,2.97926033829227,3.96127827907953,2.49550199485337,24.5587214684649,14.3567654496412,6.56275837983192,13.7106225372873,2.01279493368304,16.1954676447256,3.26157778422439,1.93734032001693,5.05250753820706,3.41672370321079,1.1478181298733,27.7450476318429,11.2787983307358,7.92859286918265,16.9773438403252,3.46965469784742,7.39641217964258,1.71264414268384,9.01905551616279,1.48828357245315,0.69742405191496,7.65105169117893
"Zfp831",2.65883292916824,1.03140182823474,4.08766117978501,1.59592944169699,19.2045544510345,14.0247195719811,5.81015861042616,11.3625257290203,1.36627665969171,14.3928092101143,2.79680775410507,2.01221181976672,3.47605098543302,2.23209504936993,0.694257728213852,25.404362195937,10.3567260727323,8.77241080549022,14.2438291628603,3.40476115257951,6.1168192006622,1.39626824890609,8.92796973307787,1.38924090030008,0.734148982765473,7.90689059560852
"Zmat3",2.43105029950233,1.73774771018558,2.79617311792481,2.00866150843697,19.3471162350141,12.5982393248644,5.63017344667705,11.8237183860572,2.06536653808963,13.6999097657869,2.53209990739906,2.33672304689561,3.9703618113694,2.5938132807415,0.661922134227853,25.0793733414759,9.79898317937392,7.96174044108827,13.9970404963035,4.36182506716392,7.71478590019029,1.18613514067723,8.61379017997353,1.06861346534466,0.577463046864328,7.61470984411521
