"","IgG_1_2","IgG_2_2","IgG_3_2","IgG_4_2","IgG_5_2","IgG_6_2","TNF_1_2","TNF_2_2","TNF_3_2","TNF_4_2","TNF_5_2","TNF_6_2","CD48_1_2","CD48_2_2","CD48_3_2","CD48_4_2","CD48_5_2","CD48_6_2","CD115_1_2","CD115_2_2","CD115_3_2","CD115_4_2","CD115_5_2","CD115_6_2","IgG_1_1","IgG_2_1","IgG_3_1","IgG_4_1","IgG_5_1","IgG_6_1","IgG_7_1","IgG_8_1","CD115_1_1","CD115_2_1","CD115_3_1","CD115_4_1","CD115_5_1","CD115_6_1","CD115_7_1","CD115_8_1","CD48_1_1","CD48_2_1","CD48_3_1","CD48_4_1","CD48_5_1","CD48_6_1","TNF_1_1","TNF_2_1","TNF_3_1","TNF_4_1","TNF_5_1","TNF_6_1"
"Adgrl3",494.204375082371,172.985208891986,1947.47968988145,467.338156133137,16.7274280229708,11877.2059460674,2444.98954363015,541.524132760566,11328.600532574,1899.97531066727,2753.48872163844,17567.9301702657,8293.03887284502,40830.0190888368,30159.2112653536,9226.46904384189,4352.84709688194,5091.59959557516,2738.02540135212,9138.0273860508,12.286001986942,75.4393770587605,168.945632209775,6242.64223056083,2261.725068892,3643.46789408547,3943.14195211929,3388.42500083212,7835.5301759003,1103.68069813989,11665.7164428586,7066.54015661483,2609.77655572432,1976.80925645574,3184.28075109793,8031.04467832019,5336.41043382956,2042.34748062664,7753.09353170891,1540.37196290157,5128.50503804482,10126.0564270975,2295.92706074562,1383.81107854679,2218.94957621958,2167.34711712694,6881.75368612088,4525.10415979489,6204.03117198611,4951.57293197933,3027.32592935467,6203.96711622024
"Adgrv1",367.12325006119,172.985208891986,825.474930278969,254.911721527166,31.3194397025837,10777.2026556484,1345.46761868404,464.1635423662,2602.35502223513,687.225112369012,3543.61109477786,24394.1224886062,4210.5038702361,38475.8352015541,155105.699046742,19807.1684826452,4924.3912447123,6500.00323871868,2478.13204727008,1188.68648924238,6165.36151708725,273.467741838007,8015.97334943557,11589.2114136727,7316.15773203013,3780.06890078402,3269.73830855976,7910.25346527419,5040.36169036031,4895.8393344001,8290.26955467433,11493.8496291532,955.649957431414,11122.7037756216,2130.31919722656,2621.85569769083,1434.24037159954,1848.91189704608,3710.08598524534,1345.80710655686,1439.70661447713,2406.50106446452,2848.1999845861,76241.1951841801,3118.68803452231,13732.07482906,3191.90440896675,10063.2287284845,2932.7431618843,4103.46614951228,2533.28315616138,8319.41090522183
"Aff3",148.261312524711,91.5804047075217,520.93078124401,148.69850422418,25.6249961202957,7465.40282415115,853.576231208157,331.545387404428,1527.98826993622,97.6937659740261,2549.31703424751,7179.41285948202,3067.31531943322,9763.94905600724,123587.292769704,4843.36517727387,451.437044300791,3829.83699072929,433.013804346196,1950.18877141328,4120.47934638062,279.754356592904,11784.4547455501,5027.96543290785,3101.80246991886,2303.63194289595,2647.33578246476,9449.12449540123,5256.46962419604,4105.87387291549,10289.7380935351,85091.6250017879,2531.72265404348,580.783719386792,6097.98825150609,7484.4489099062,2439.7459278698,2419.72487681447,1103.56937250343,2963.51272046847,17037.3043554428,1559.94535404024,2617.2179126654,2936.63944862645,1010.56902723088,931.238659021292,612.705599527438,8153.78000687803,1338.43312085995,10621.6093874223,2848.62960713582,7523.06087739579
"Ahnak",5831.61162597197,14530.7575469268,3906.98085933007,7583.62371543318,4572.63819657721,60124.0812413791,17114.926805411,69226.6768900446,6493.95014722894,5625.81341988358,13085.2090454402,10681.4986898701,21807.2075448793,296245.616493362,21291.2925915618,22278.4176739735,4195.46537501561,35322.3921269044,16359.2445139044,17087.3682828592,11367.746198438,53825.9955314256,17830.720782987,6640.89691831591,6580.65349810109,24401.4002373961,7813.56008859471,10321.4941082107,20497.9022272933,10411.3230348929,11721.6155632999,19032.6235617403,18763.7051549438,9836.80688793738,9521.66183189227,9429.27159366863,4707.82711892449,7735.04990047903,12164.2775499907,6637.28967019318,18270.8548037187,11190.0261241475,5283.06362994568,8698.77579982879,2184.81189043158,6742.24179914424,9859.69740953836,16713.0285566851,66346.9171146281,21960.5400669515,7226.6895014977,4335.43632467309
"Ahnak2",1164.91031269416,396.848420399261,657.174216338597,839.084416693587,3977.56884222812,29961.8259586471,1692.68506866702,442.060516539238,2864.97800613041,22449.353670721,4443.34748327089,30853.4035471562,2743.78377204756,103.019392150135,745.89970153389,77.8903756579131,455.578668560431,8629.54667146516,9997.59966341158,8673.69672619049,1839.95165756444,11853.4121203577,4352.83452399303,6929.63156693834,1232.95035852315,4285.81786606079,6457.30815009332,2676.03578841711,10565.995687238,2662.848668528,1715.67300431279,7357.79811425042,1618.23590741066,3649.89529039784,3263.2606002317,2920.45304249952,2447.71709309504,2382.93651429302,10558.6590496841,1273.07411871091,10623.4981682636,34564.7473612558,3489.04498111797,1656.19669658784,3089.22674404774,1831.06649025814,1484.10911885535,3780.12984795601,3306.71712212457,1501.46311858981,4630.33705514144,334.55598934368
"Akap9",1101.36975018357,610.536031383478,2380.25295429955,16356.8354646598,1238.89738187152,5742.88963304489,795.706656210994,839.914981424552,6362.63865528129,1313.81271482311,3223.01647244443,3907.33110239544,2308.68962211512,97563.1798992204,1980.77809629555,39401.9086680416,720.64262117741,3833.08536815994,3175.71813678654,26541.140517615,748.708961084247,279.754356592904,4239.54157062883,6192.86039459145,2330.55963255326,4753.00260155532,4427.65256803239,4714.65750504296,3644.07150707436,2072.72662563662,18816.5039269994,3436.65538362247,8478.77672928012,5944.91838112838,4818.8787309157,5685.92383595853,4646.90464184582,2801.84915848895,6723.92748793016,2501.08093641206,13120.1255383114,14088.426333353,16417.0941794466,25770.3860468199,2724.93554913203,7076.67473026101,1497.72479884485,2878.20463740934,5841.86691575342,1422.64915496661,4141.55005613105,8915.56120538212
"Ank2",4836.14281330606,5779.74109709693,861.539368980478,286.775686718061,59.0798521662373,20622.998452314,3964.06588730568,16124.1573407687,4882.40001878058,478.362578217645,10332.7752268366,20429.2903678854,12158.3549257893,380416.275413065,8843.05535040734,17921.8673445616,1938.28015351165,11495.0796192118,4925.21300640924,17180.2344148313,6947.73412361571,286.0409713478,7137.45606194474,3882.983205612,3266.5272301247,5813.28660592978,5521.34319810524,3672.02661971328,74038.3193202245,7663.15160810184,4699.82604940822,34406.1422964859,2071.00792196347,11089.9549930414,7790.91102973227,3639.19914985207,3106.76164653945,2505.16881557398,9112.19433641301,1118.31082669933,1708.51393590994,21723.7337761684,10854.4206729653,7630.25251383479,4890.57421877857,7095.15168778127,4411.48031659755,11062.5068927918,7385.00157274488,5443.87464678512,3962.85373391219,1422.30784299434
"Ano1",2774.60456296245,7031.33996143306,1518.71358531907,3866.16110982868,1564.19247150972,18847.4304401264,679.967506216668,6929.29859675255,9227.61666141171,21738.5473044962,1620.81056298451,15467.7739295248,2113.78319295986,107048.595043118,1972.49032183406,2352.64339203106,1238.34565363245,8873.17497876346,2415.60451363659,3603.20592051597,2615.68982301996,122.588987720486,2939.65400045009,4838.79445622419,8628.98512763552,5361.43463649325,7058.93244314721,3742.98971267824,5608.45380385663,1020.95330894951,13527.5871467871,2073.68125177439,1655.98237341609,18170.6475240085,1450.76011454947,2462.04492336648,2069.37142936821,4024.17217129862,2105.16084929247,5074.22978715754,12126.8084048593,14051.7377231099,1722.81364921305,2510.49704408021,8277.68734429141,2522.104701516,1931.48146136745,6416.47098062854,1952.53772925451,3043.47545034808,1198.31651370289,1378.26390290787
"Apob",409.48362506825,1363.53047008977,1045.86872234374,11630.3472946769,1804.0709074136,12445.4820296493,159.141331242199,77.3605903943666,572.995601226083,12295.939510524,152.193737853169,57.5010183253709,3630.37833699285,72.4951278093543,613.295310150087,731.107389698139,414.162425964029,3653.96055555585,213.104043199847,965.807772509434,8264.54781657616,213.744901666488,2369.21404228296,1284.37136801012,1799.01082651088,1722.14840587815,1020.96681442897,4241.235881305,2721.40709494935,1532.56543739355,455.792828213423,5043.75835374763,1853.88223255172,7622.35159859881,5393.65893558365,3060.81558998624,7538.72951177598,1974.70436244202,2747.48291942242,2321.09284591959,6849.61270279354,6190.86326917016,1873.90718498073,1418.93903351614,470.913008061773,4661.73638236254,2948.76726629713,4368.15326108709,2472.16470558837,1055.9928894152,3153.46450974445,1085.52741223215
"Aspm",1532.03356275535,1465.28647532035,809.446290856077,1858.73130280225,985.850545183599,3345.99071619409,5439.74004973334,5393.1383017787,53288.5909140257,40761.8816650247,3345.28932421683,9651.95664747297,2062.59564590899,8195.76497549963,1682.418215682,777.133520768724,25181.0754986129,6116.23064798402,12927.8865967524,2303.08007290711,6409.60723658765,2747.25064788986,439.258643745415,9956.36719387693,705.428437375025,2719.08795249783,1964.48748752291,3941.83682476733,12322.0344070888,2508.74862984004,885.78606237703,1103.76397537628,1312.66397562828,6605.40046520148,5384.63718928981,4685.54728514183,7399.51880480651,3147.18507764197,7248.53762508852,2779.30792677792,15588.1789017501,79498.7830471466,8890.20470798551,2835.57459457528,1938.36585741415,6862.34202302595,9556.26225548668,5810.94428754941,8833.65859767565,2926.96785194856,2196.9136084553,5767.97659819257
"Cacna1e",1009.58893766827,2493.0221281492,1146.04771873682,4227.28604865883,24.9131906725097,2537.19944371025,12210.4803244014,54638.6798442498,21940.9565636154,15051.5774611017,3994.53419205927,14046.6773337692,4721.72309014164,3704.88258436226,32231.1548807255,8337.81066701751,30188.299228518,8016.53144491077,8721.95290581409,4123.25625955951,6315.49646136768,74493.2415381486,473.04777018737,7706.22820806074,1736.34243034395,5255.03453263622,15239.8894705142,7072.48776352179,7632.36283690503,5417.50851800062,12401.0048732784,30287.0572645522,2502.03025207265,2586.57419936483,5934.64716071239,7466.87844290118,1819.98783160696,4228.28824722412,8284.31729808725,4695.64526067732,830.021977164373,1025.92224939058,2598.11413228098,1826.36572434921,1317.80819932282,1600.10452125484,3102.42994046433,6141.19212326361,6888.9940044262,10870.0447075389,4772.24295807994,13339.5302985118
"Casp8",861.32762514356,274.741214122565,2456.38899155829,5076.99178708272,39.5052023521226,7473.65579631936,5931.63143720923,2110.83896647486,14420.3892975231,5379.8946296731,8705.82704619452,11352.3439036661,1475.25135603036,40719.3686306015,66086.7135559026,8693.62806490934,8001.61806962503,3809.88267222677,8085.61827781615,16864.4895661263,5628.70895029762,1678.52613955742,500.874109610157,2837.56465025492,2603.53838433059,1731.28611494302,1527.20012852141,1841.27912240881,4733.66959264134,4283.00781212313,1092.18281477556,7995.92639036463,2530.49784246219,2318.4978817836,3891.85473016114,2444.07207925447,4172.05094199905,2654.69570840313,11012.9727085206,1826.00389546893,3422.74267314167,702.518944284673,2745.73425343331,922.828653088321,3594.27743789751,3780.38550864596,2647.2772093868,3801.24950805863,1519.51524897629,8407.96501783156,4956.1950544817,4587.24309324825
"Ccnd1",324.762875054129,203.512010461159,673.20285576149,265.533043257464,1393.71506676497,13967.5658966707,665.500112467377,4486.91424287326,1886.11052070252,2782.58795498433,1492.59189410632,25116.992433268,3562.12827425835,80.1261938945494,571.856437842649,3763.52133292553,207.081212982014,2689.19245865458,1399.00039537784,3213.16816623331,6204.43100340572,3501.64441847747,1037.52494133533,4121.93601826505,1600.84404565973,3172.87587724472,4577.82252501131,1473.17374971425,2738.22986824195,2589.20507109186,1066.38322072574,1313.01726532806,3866.50746914003,4265.45647801138,6033.33240306692,448.516348586314,1215.88738132228,2947.81588720312,11698.7100543365,2286.25533543267,9842.26366164272,2299.15290856802,3504.67534688704,1486.02766882647,3698.56105338686,4776.29351898818,2867.07318636014,4764.65318123279,5219.88917135379,10557.6444314383,2759.28144602639,13879.6246749257
"Cdh10",1101.36975018357,1160.01845962861,2520.50354924986,1062.13217302986,10963.2275067998,23371.2381843254,1273.13064993759,1027.79070095373,129879.002944579,87634.6768292523,1290.62591306109,27542.9877778527,6882.10007592986,77119.5538569825,1781.87150921985,14728.3619425872,757.917239514172,9339.08511310155,3090.22130508361,10939.6303463088,2531.1621293498,515.50240990153,687.708102877438,1463.58597749991,4793.56602608181,4918.25574684711,4113.14567700108,4076.74192729436,4521.44383725774,7631.35833696201,5185.7184040131,25649.5519196749,1808.78689705851,4276.46934294985,2351.19370517482,2850.5735515864,4662.27760335165,3661.0354315707,5268.07568802422,4235.70921639994,10146.1005985851,2250.23476157721,61368.2894239844,31683.9757120704,3725.68414620471,2875.01459015304,1377.12877608072,3457.11477255093,17297.2798031135,2636.26997162821,3894.5286695344,8355.44685620167
"Cdh2",903.688000150621,2686.3585380873,1899.39377161277,2326.06945893539,34.8784669415136,16839.6002112051,7117.95772465107,42183.6247907568,6541.69978066444,15459.1962777519,7040.99825657195,28534.1958080329,10139.0718196926,6478.77510633071,4525.12485597226,1433.89100642976,766.200488033453,10914.0841130452,2655.50607125079,5869.13954063425,9109.57903323803,30782.4091473517,2422.87912545548,12963.1900864278,9378.23739827386,4984.23310382396,7550.05431502794,4476.44217530193,15755.1742182636,2884.10388197051,2270.36427638384,28858.1023656022,4552.36483916392,4022.0142004241,2892.65675905588,4866.18107475267,4115.39873200534,2425.65848367277,4639.6209049684,2262.73778751491,5764.01211095978,5419.0436166485,2375.81559689865,19799.2095701442,2350.82392405813,4584.13316077743,1738.91684437311,6602.06361016044,3302.78055412205,10064.7716009541,3447.78786398727,4781.6592732259
"Cdkn2a",296.522625049422,284.916814645623,244.436751199112,39256.4051151835,3.20312451503696,537.62218695719,4369.15291228582,9349.57992480488,346.184842407425,394.143814446933,456.581213559508,963.826592882408,1758.0953660166,3929.99903387552,26471.1516299916,33.6344803977352,6382.24298410568,663.597103688706,2779.71042377445,1634.44392270827,2126.46122389993,4318.90433661404,121.243336056427,19554.3051687743,303.683749096067,472.450533938692,4312.42782116807,2064.19852045068,7420.13708152144,2456.19240611909,2149.96617081803,935.041728072818,4839.89863674902,586.579964091251,999.039694854493,3209.12508533591,1342.28728703688,1244.8707188712,685.844017254925,1820.58731737708,4813.7676467294,434.827973251635,689.472801146757,1002.8743209693,275.43968396066,240.200447763429,746.917302281067,1535.08104800663,2747.72446576542,1947.50446344285,3899.7844437173,3108.8793265075
"Cdkn2b",353.003125058836,193.336409938101,132.236275238864,339.882295369554,22.0659688813658,6545.78592540859,1548.01113117412,475.215055279681,2542.66798044074,11878.2144422212,3797.36322480904,4799.96595830358,3.9375036192981,19.077665212988,10177.3870387069,12.3916506728498,124.248727789209,3.71243134930745,4622.35855778989,19613.3270724993,699.31923309674,8530.93622239484,2452.69306055132,1075.28765693871,1237.41768395272,3670.10663915594,1535.7003147655,4106.58153175665,688.439645512627,1915.38237560786,2386.46244960802,3404.60758245869,1238.91547223321,3435.43423633285,1144.33729306052,4431.98264488991,2149.367766093,2087.44289274971,2844.0205717462,2317.43151338662,4745.50751983012,26436.181936283,1321.63426114026,2198.66446021292,1659.18505720275,1779.3310092014,1855.62267285453,1157.38630466463,535.373248343979,417.48556093159,2270.494447016,3357.12698881305
"Cfh",1510.85337525182,3897.2550003312,2945.26249395652,8412.08681039647,933.176942047436,14202.1861054524,7928.13177461136,6244.10479611674,608.807826302713,12888.8396074698,708.607138624492,279.290660437516,1277.71992446223,679.164881582371,17354.5997223552,8474.11882441886,21801.5101027465,9331.19619648427,5487.96080911063,5479.1017863516,4772.86605188724,9137.59454624237,6904.90736819716,6103.25308984656,3786.65604228727,8484.36286673085,5719.680877134,5724.18899718757,10978.8006626487,1334.6685456048,11429.2201640687,27382.0183472937,3238.21624343711,19680.8590817553,3348.49236127086,8569.79409314797,2401.31352410522,2734.20604030434,5057.666274534,1797.08348231525,2153.52763143157,23174.9721368957,1955.53242844143,13208.974870648,2889.0770246332,7414.80305288184,2793.15949498857,7325.91826189669,1342.36968886248,11188.7272561023,4730.19676461668,7651.63359138558
"Col11a1",755.426687625909,2859.34374697929,296.529829323513,5990.42545588839,625.676988603887,14537.0209762766,1924.16336865568,3879.08103263181,14217.4533554222,13222.3459120018,2566.9626850131,985.731742720644,8491.22655501636,171206.783154397,2536.05898521522,15546.2108869953,4903.6831234141,2730.02920349696,4150.63723262297,3157.44848705007,1513.38972475152,1147.30719276865,3209.96701198573,18399.3665742846,2938.24173112776,5183.01699509106,3013.78825609884,3801.16440373079,5798.68054801143,5618.97404226425,3551.74411419139,9005.43212702389,1576.62942914902,4674.67135414619,4133.77997946169,3821.17419648618,4586.55153371182,4469.19268567107,1590.79117028116,5887.75867798504,9537.05093919696,52997.3769148759,54028.9643417521,3174.18504575527,1977.64757804691,3726.8023318372,11015.0851115044,6340.09303176428,9235.18853393363,2647.69228519679,1944.63644767574,2196.85834491901
"Col1a2",974.288625162388,254.390013076449,136.243435094587,95.5918955726871,21.3541634335798,7349.86121379632,1012.71756245036,618.884723154933,1838.36088726702,949.987655333634,3972.76482942999,11212.6985734473,3373.78435113526,66996.9446949711,1143.7128756853,56.6475459330277,10954.5961667486,2043.69345779375,5593.87479465307,1950.18877141328,291.423967130265,572.081942695601,1586.10134709883,1692.58242295908,768.694574268446,7231.41258987,6497.9201510373,4930.30506670326,4478.73987428422,7467.85008538573,980.384573893023,4022.94162844233,5143.98594843287,3535.12964524955,2601.42845764075,2523.44096360733,1768.74462658752,2202.55486580072,5026.4648786172,1373.21224913042,8683.74643812896,22127.3084888426,2551.22303497377,21824.8256620245,1109.70860787546,3501.38345008998,2355.51263818326,5244.90846575804,3342.14623414734,2354.70994216272,2733.00257511186,550.326806939006
"Col22a1",1489.67318774829,773.345639752406,737.31741345306,3993.61697059226,17.4392334707568,1358.20341968132,2300.31560613724,2928.65092207245,2065.17164608567,3126.20051116884,3569.60006954674,3105.05498957003,8248.4138318263,201055.698146638,73976.6748432389,8491.82118252293,12983.9920539723,3166.23988704059,6119.61650602035,9732.37063067199,4505.76836869112,895.842602572781,2293.68540670683,1513.36781346929,553.193312349036,7251.62396331009,11460.1399873091,3519.8195616577,6232.19047516694,3365.54484494511,25012.706431297,53843.1337023222,2090.82760027901,36569.3772771375,5016.88232062783,2276.98498557882,3719.40263099404,2871.86571941688,8109.53614523365,856.971218409698,13437.9319895959,35003.6518467566,4041.31790495845,19367.3084844554,5477.9294701446,2812.19293458414,3810.44529991826,6836.9836650005,13970.8798409763,20433.3767428323,5928.51327831957,3213.8729614611
"Col4a4",1369.65212522828,600.36043086042,2412.31023314534,2294.20549374449,2844.01866662893,19996.9515635546,1157.39149994326,3569.63867105435,29843.5208971918,29874.079884747,1973.33997719261,16801.2499259274,7069.13149784652,83262.5620555647,1516.66272645224,254.913956698625,1225.92078085352,5446.13678943402,11275.798565239,6593.49537001633,789.007047601417,5431.63514823076,246.461863458966,1632.84421979582,5418.92866614518,5025.35279461587,4676.99136452569,3153.72021279254,2637.29322848634,6310.96432125673,3521.64458779994,2647.71392556103,3909.52433649529,19457.1240361632,5395.32083621672,2333.31778055676,5770.55425413312,4591.42498695204,11241.0895808901,3644.70569515581,3794.7339073292,89507.9794564327,4034.37107572775,11851.9416594139,3200.99259203857,6219.34390132077,2532.51647804674,5479.97317580429,9038.36013380717,3963.54280829718,2727.74680092895,4293.17193772143
"Col6a3",2202.73950036714,3103.55815953268,3137.60616703123,7891.64204561184,28241.9488490809,12116.5421389453,34287.7231858192,75603.3998411232,2232.29536310995,18824.5780780296,786.765863482924,6136.18009843601,326.812800401742,4380.23193290204,28236.4475902885,9477.8425289197,1404.01062401806,6747.80803128495,2963.03945095835,7949.34089680842,20459.6333888148,13381.0595057976,2508.3457393969,4878.6199249997,7663.85407461893,7321.00860163316,8323.57126324008,5415.01057448158,13610.9176531989,2376.06038600135,15410.9575124237,33722.7700657875,5443.47093781123,1307.34299309073,5293.5492069722,8279.9484504162,6157.44045202985,3650.35493922576,4447.61231471117,3859.572434703,16894.8576410143,6487.08982594783,3298.00717727378,11597.1200188575,4859.24237017863,4465.88063264775,11075.3831228865,8247.66123569035,10845.2448469681,8566.73517643482,4635.59282932434,4645.96834669688
"Col6a5",1546.1536877577,122.107206276696,1202.14795671695,3643.11335349241,37.3697860087646,11647.3017213818,4687.43557477022,5437.34435343263,5586.70711195431,421.093818853561,5639.31982401876,21015.2531260582,61.0313060991206,179.330053002087,1541.52604983671,13685.6930502574,89032.4967094872,6938.53419185562,10718.5804083691,13725.6143054706,7456.12888583538,57381.0761753197,3714.816312942,2031.09890755089,4148.13188162362,1629.22255098117,2619.94629345603,1921.01856962739,36429.0685353872,4493.88154927508,3078.75155661142,9186.40794536057,1574.58807651353,14745.6465281437,5208.39658405843,4259.32933456762,3692.92697506733,4008.74479346704,6393.77938412675,4513.9156374819,7509.98974442374,16310.1255091856,3362.26534765774,40998.3545260343,3265.05920783247,2402.00447763429,3966.05307122681,1254.8839136315,27032.4124733684,2214.21548526919,2296.77331793054,5051.70646143283
"Col6a6",3508.85106308483,2564.25133181061,3041.43433049387,4737.10949171316,11563.9913047312,8163.36847037628,3544.51146857625,4243.78095877668,69571.2159155336,24558.1915155397,815.7277468047,34267.8687781913,4248.56640522265,5242.54240052909,1060.83513107042,3768.83204035675,546.694402272518,10239.8137692273,5090.25166661191,3528.91301493832,358.751258018707,3834.83500048699,1482.74637209991,6083.3403554588,4091.12629233925,9318.83704370566,4230.25935414187,3357.58238445512,17916.2535566209,4792.34899262861,4454.72990593496,4941.95945593325,1636.94212065229,10950.265495664,5271.46966998991,4432.98858765738,2385.0865091824,3426.06459998204,8281.22382635533,2499.23655728965,6753.3077175558,2229.85220033104,2978.45303266168,9924.22314695636,2878.78895494367,4565.65620325717,1853.67757571317,3780.12984795601,6849.62832440091,4574.63658421619,3905.04021790021,3878.98094559514
"Crebbp",310.642750051776,50.8780026152899,1666.97849998083,9028.12347075378,12.8124980601479,3231.62810186328,72.336968746454,11.0515129134809,274.560392254165,970.200158638605,0.959002758999177,544.890602226134,181.781417090929,3224.12542099497,389.52539968992,31.8642445873281,32872.0717487649,77.0329504981295,957.054086226857,520.050339043541,4235.72204501813,1408.20170509686,5487.75165330811,686.989336377508,886.449497387329,3716.25981375477,1498.86617437445,1105.82063595572,1418.28919451474,1900.1345823061,8406.36772789851,6499.10555953839,408.567451118728,700.476172533871,6420.08042182119,343.562986514307,500.190617884158,1187.90809303153,2385.33338390948,967.133446513104,2470.80493444557,1418.62626273346,2596.3774249733,47468.8086577662,2589.78772457408,424.970022966066,655.497736637291,1921.59975892575,4133.39640265572,1671.08447508322,2097.05389898006,906.237433900368
"Csmd1",1334.3518127224,6390.27712848041,2240.00235934924,8783.83307095692,2600.58120348612,10662.8400413176,6466.92500593299,14433.2758650061,3724.47140796954,599.637598047471,5487.70148782099,11672.7067200503,2983.31524222153,118537.165034379,1914.47590060365,5229.27658394262,4406.68821225726,5809.49100774749,3257.38675214457,13205.5639664271,3596.84994169715,20371.7751132428,6668.38348310348,3952.67777596914,3264.85984809817,14296.2555848372,5288.0603089619,4347.5551442631,5880.20629550635,1467.35678944349,1070.68315306738,918.075245103755,5000.94280193836,5728.71845365206,6379.5617016243,4936.86531987975,2110.08130891143,2756.75374636588,2590.67590404569,1601.51073105978,18808.2577872761,40963.5127551368,3961.42936880542,33486.7308437353,3757.48363433599,4669.12716537065,2413.86555242397,9649.94880442162,4011.36279457731,9982.53094326028,2932.72199406234,4718.48513694026
"Csmd2",4454.89943824251,6980.46195881777,3185.69208529991,1667.54751165688,80.7899183237101,43174.8343999392,4759.77254351667,13449.6912157063,59185.6706433108,58279.3845293328,3895.27740650286,25133.4212956466,4532.72291641533,400.630969472747,89002.409941916,19221.2204294005,5326.12879789741,36651.4425499564,2766.94970262476,2878.85009113389,8427.46020292301,568.938635318152,31185.3761102514,13361.4447741828,4666.9708322185,7874.38206754464,5813.18292581898,14404.0033540146,6855.92714647725,3341.5376810232,2433.76170536601,23181.8712300634,5493.53975063456,19735.053969742,7788.85343847228,9587.67404811852,4349.40936826077,3077.16851671404,9464.26342093745,1377.03127950657,18024.4833689567,25054.2442837927,4360.87204957054,4103.06031404323,3157.50211562373,6736.69871188816,4631.27629357089,6028.93968326614,10975.1515910516,9320.03675628266,2386.12147903997,1524.63214824573
"Csmd3",1080.18956268004,1353.35486956671,6651.88536050043,531.066086514928,1207.22203944504,9179.66304308921,1417.8045874305,2155.04501812878,8869.49441064541,15812.9150855889,3168.35331518148,10087.3215005079,2705.72123706101,40555.3007097698,13824.0078017614,14623.9180297732,5102.48108787683,8814.70418501187,5863.97672565487,4624.73337220864,17018.0785122326,11177.6010342064,4549.60649562559,23048.9900538251,2500.03485853281,5945.8608255828,1830.37343789394,2359.83628230823,6067.84492069306,2643.70782161729,4407.43065017697,17305.8126284445,3056.53585887804,12169.5055692469,3734.8446893982,7998.92157261253,2284.30820597751,4403.92301022978,1238.82875719575,5615.89445277011,23567.9464807566,28015.151014153,74753.0926442314,6416.89839710649,3919.7545517118,10842.2786728908,3374.7435402543,5482.28765910321,2716.23192174519,5942.45863405362,4772.24295807994,2827.26504292432
"Cttn",11931.5056269887,6715.89634521826,352.630067303637,191.183791145374,2163.88856126942,4021.55543796266,1692.68506866702,4000.6476746801,31359.5717587692,11969.1707070936,5076.96060614164,2787.4303169156,2123.62695200811,87.7572599797446,24432.3591124656,1918.93561848131,50358.0093729662,3353.71767018061,2278.21408259158,8970.86834850109,1085.34541552646,75.4393770587605,4229.60359226355,4888.57629219357,1941.02143911003,3569.51440122996,6278.80423896744,1459.88384184449,5162.00328186066,3555.00678724779,9292.15379027554,23697.4637958455,1710.61639304243,24455.2258448182,3400.56524777389,6713.99734430604,1451.03675546702,4228.28824722412,4221.78887828086,4921.43428997173,13693.1931153029,91400.8399774937,4072.57863649659,44595.8026357645,10742.1476744657,3808.10094492636,2987.66920912427,2877.04739575988,1216.39951278154,3827.04616115265,1629.2899967013,799.909134095661
"Cubn",1094.30968768239,2482.84652762614,420.751784850931,286.775686718061,828.185638499002,13623.2990576542,390.619631230852,99.4636162213285,10015.4856130976,8111.951326395,136.561992881483,11470.0840840466,2123.62695200811,53.4174625963663,530.41756553521,624.893241073712,244.355831318777,3384.80928273106,6804.86723175878,1077.24713087591,2711.76635855784,3467.06803732554,22563.1860805337,1174.85132887748,10980.7173659219,9536.82561165148,10369.282752651,9469.68623965256,3635.01309068603,10155.3547601038,3534.54438482485,38953.1597321948,3315.86187459085,3826.10112941339,4850.6131191949,5237.54161307454,2775.10423627477,4426.47071629131,536.343995451864,5139.89379777224,2335.13131787988,118755.596007271,55642.3654305817,24060.6336156067,6958.47622637456,16137.7746981983,1414.0856217665,3220.16954482431,3432.68729820551,1452.34717024492,2538.53893034428,4318.97545817613
"D630045J12Rik",4518.4400007531,13472.4950925288,5101.11449633557,21370.0993213607,8883.33198836918,71263.2356764044,2083.30469989788,15925.230108326,9179.8670279762,17450.1278532916,863.965585582358,16428.8623786774,17643.2974674716,11820.5213659673,14346.1375928351,33917.7181274003,10146.9794361187,4367.21142854155,7685.78234845915,1708.73682828592,12439.3312917391,5833.97849254415,3281.52045621575,6790.24242622407,9819.52735461599,5800.04467160696,7058.93244314721,4657.48582590512,5200.82506638205,2989.86517168056,16576.239177007,10256.2389547987,2825.82589556463,8796.96058795743,2377.9423915548,5702.42129734493,12315.165588532,9415.4473627494,9608.96322798408,12608.9915957459,3056.88955889238,44361.9651335817,50656.2787502484,5724.9928578331,7551.91079164804,7536.75097251558,3952.43739123731,8059.89877806571,13305.5998485489,3487.2323324874,7657.66298449611,8115.20718300275
